time,x gyro vals,x gyro mean offset,y gyro vals,y gyro mean offset,z gyro vals,z gyro mean offset
28,6.396946564885496,6.293861586019811,1.8625954198473282,2.0123651504636944,-0.3511450381679389,-0.21613778310516696
29,6.473282442748092,6.293861586019811,2.122137404580153,2.0123651504636944,-0.24427480916030533,-0.21613778310516696
30,6.282442748091603,6.293861586019811,1.7633587786259541,2.0123651504636944,-0.16030534351145037,-0.21613778310516696
31,6.404580152671755,6.293861586019811,3.801526717557252,2.0123651504636944,-0.25190839694656486,-0.21613778310516696
32,6.526717557251908,6.293861586019811,2.053435114503817,2.0123651504636944,-0.12213740458015267,-0.21613778310516696
33,6.419847328244275,6.293861586019811,0.022900763358778626,2.0123651504636944,-0.25190839694656486,-0.21613778310516696
34,6.114503816793893,6.293861586019811,1.83206106870229,2.0123651504636944,-0.25190839694656486,-0.21613778310516696
35,6.702290076335878,6.293861586019811,2.1603053435114505,2.0123651504636944,-0.37404580152671757,-0.21613778310516696
36,6.656488549618321,6.293861586019811,1.8396946564885497,2.0123651504636944,-0.183206106870229,-0.21613778310516696
37,6.229007633587786,6.293861586019811,1.9694656488549618,2.0123651504636944,-0.16030534351145037,-0.21613778310516696
38,6.312977099236641,6.293861586019811,1.7099236641221374,2.0123651504636944,-0.33587786259541985,-0.21613778310516696
39,6.2748091603053435,6.293861586019811,1.916030534351145,2.0123651504636944,-0.16030534351145037,-0.21613778310516696
40,6.236641221374046,6.293861586019811,3.900763358778626,2.0123651504636944,-0.1450381679389313,-0.21613778310516696
41,6.419847328244275,6.293861586019811,1.6412213740458015,2.0123651504636944,-0.21374045801526717,-0.21613778310516696
42,6.435114503816794,6.293861586019811,2.030534351145038,2.0123651504636944,-0.37404580152671757,-0.21613778310516696
43,6.33587786259542,6.293861586019811,1.916030534351145,2.0123651504636944,-0.25190839694656486,-0.21613778310516696
44,6.473282442748092,6.293861586019811,1.9770992366412214,2.0123651504636944,-0.1450381679389313,-0.21613778310516696
45,6.320610687022901,6.293861586019811,2.1908396946564888,2.0123651504636944,-0.3053435114503817,-0.21613778310516696
46,6.129770992366412,6.293861586019811,1.9923664122137406,2.0123651504636944,-0.05343511450381679,-0.21613778310516696
47,6.297709923664122,6.293861586019811,0.007633587786259542,2.0123651504636944,-0.16793893129770993,-0.21613778310516696
48,6.0534351145038165,6.293861586019811,2.122137404580153,2.0123651504636944,-0.48091603053435117,-0.21613778310516696
49,6.259541984732825,6.293861586019811,1.748091603053435,2.0123651504636944,-0.17557251908396945,-0.21613778310516696
50,6.358778625954199,6.293861586019811,1.8625954198473282,2.0123651504636944,-0.06870229007633588,-0.21613778310516696
51,6.183206106870229,6.293861586019811,1.9312977099236641,2.0123651504636944,-0.2748091603053435,-0.21613778310516696
52,6.206106870229007,6.293861586019811,2.0,2.0123651504636944,-0.183206106870229,-0.21613778310516696
53,6.419847328244275,6.293861586019811,1.9923664122137406,2.0123651504636944,-0.2366412213740458,-0.21613778310516696
54,6.198473282442748,6.293861586019811,1.9465648854961832,2.0123651504636944,-0.19083969465648856,-0.21613778310516696
55,6.32824427480916,6.293861586019811,2.0076335877862594,2.0123651504636944,-0.1450381679389313,-0.21613778310516696
56,6.541984732824427,6.293861586019811,2.045801526717557,2.0123651504636944,-0.2900763358778626,-0.21613778310516696
57,6.1679389312977095,6.293861586019811,2.099236641221374,2.0123651504636944,-0.3435114503816794,-0.21613778310516696
58,6.312977099236641,6.293861586019811,2.0381679389312977,2.0123651504636944,-0.04580152671755725,-0.21613778310516696
59,6.603053435114504,6.293861586019811,3.8931297709923665,2.0123651504636944,-0.13740458015267176,-0.21613778310516696
60,6.183206106870229,6.293861586019811,2.053435114503817,2.0123651504636944,0.12213740458015267,-0.21613778310516696
61,6.32824427480916,6.293861586019811,2.16793893129771,2.0123651504636944,-0.0916030534351145,-0.21613778310516696
62,6.442748091603053,6.293861586019811,2.2595419847328246,2.0123651504636944,-0.1984732824427481,-0.21613778310516696
63,6.625954198473282,6.293861586019811,1.8778625954198473,2.0123651504636944,-0.1984732824427481,-0.21613778310516696
64,6.282442748091603,6.293861586019811,2.122137404580153,2.0123651504636944,-0.13740458015267176,-0.21613778310516696
65,6.33587786259542,6.293861586019811,2.0763358778625953,2.0123651504636944,-0.33587786259541985,-0.21613778310516696
66,6.4961832061068705,6.293861586019811,3.900763358778626,2.0123651504636944,-0.366412213740458,-0.21613778310516696
67,6.32824427480916,6.293861586019811,1.8778625954198473,2.0123651504636944,-0.24427480916030533,-0.21613778310516696
68,6.412213740458015,6.293861586019811,1.8778625954198473,2.0123651504636944,-0.2900763358778626,-0.21613778310516696
69,6.488549618320611,6.293861586019811,1.7938931297709924,2.0123651504636944,-1.9312977099236641,-0.21613778310516696
70,6.366412213740458,6.293861586019811,2.1068702290076335,2.0123651504636944,-0.022900763358778626,-0.21613778310516696
71,6.320610687022901,6.293861586019811,3.7709923664122136,2.0123651504636944,-0.20610687022900764,-0.21613778310516696
72,6.343511450381679,6.293861586019811,1.8473282442748091,2.0123651504636944,-0.183206106870229,-0.21613778310516696
73,6.404580152671755,6.293861586019811,1.6717557251908397,2.0123651504636944,-0.22137404580152673,-0.21613778310516696
74,6.244274809160306,6.293861586019811,2.0610687022900764,2.0123651504636944,-0.183206106870229,-0.21613778310516696
75,6.061068702290076,6.293861586019811,2.1068702290076335,2.0123651504636944,-0.17557251908396945,-0.21613778310516696
76,6.3893129770992365,6.293861586019811,2.2061068702290076,2.0123651504636944,-0.21374045801526717,-0.21613778310516696
77,6.412213740458015,6.293861586019811,1.6946564885496183,2.0123651504636944,-0.21374045801526717,-0.21613778310516696
78,6.541984732824427,6.293861586019811,1.916030534351145,2.0123651504636944,-0.4122137404580153,-0.21613778310516696
79,6.282442748091603,6.293861586019811,1.9389312977099236,2.0123651504636944,-0.3969465648854962,-0.21613778310516696
80,6.33587786259542,6.293861586019811,3.854961832061069,2.0123651504636944,-0.33587786259541985,-0.21613778310516696
81,6.374045801526718,6.293861586019811,1.786259541984733,2.0123651504636944,-0.24427480916030533,-0.21613778310516696
82,6.4961832061068705,6.293861586019811,2.099236641221374,2.0123651504636944,-0.32061068702290074,-0.21613778310516696
83,6.129770992366412,6.293861586019811,1.8778625954198473,2.0123651504636944,-0.366412213740458,-0.21613778310516696
84,6.6106870229007635,6.293861586019811,1.9083969465648856,2.0123651504636944,-0.2748091603053435,-0.21613778310516696
85,6.32824427480916,6.293861586019811,1.8625954198473282,2.0123651504636944,-0.07633587786259542,-0.21613778310516696
86,6.519083969465649,6.293861586019811,1.7786259541984732,2.0123651504636944,-0.5877862595419847,-0.21613778310516696
87,6.480916030534351,6.293861586019811,2.2595419847328246,2.0123651504636944,-0.07633587786259542,-0.21613778310516696
88,6.442748091603053,6.293861586019811,2.1297709923664123,2.0123651504636944,-0.15267175572519084,-0.21613778310516696
89,6.3893129770992365,6.293861586019811,1.816793893129771,2.0123651504636944,-0.19083969465648856,-0.21613778310516696
90,6.450381679389313,6.293861586019811,1.8702290076335877,2.0123651504636944,-0.3816793893129771,-0.21613778310516696
91,6.175572519083969,6.293861586019811,1.717557251908397,2.0123651504636944,-0.25190839694656486,-0.21613778310516696
92,6.396946564885496,6.293861586019811,1.702290076335878,2.0123651504636944,-0.15267175572519084,-0.21613778310516696
93,6.396946564885496,6.293861586019811,1.9694656488549618,2.0123651504636944,-0.2366412213740458,-0.21613778310516696
94,6.442748091603053,6.293861586019811,1.6717557251908397,2.0123651504636944,-0.5801526717557252,-0.21613778310516696
95,6.351145038167939,6.293861586019811,2.0610687022900764,2.0123651504636944,-0.11450381679389313,-0.21613778310516696
96,6.0458015267175576,6.293861586019811,2.0229007633587788,2.0123651504636944,-0.22137404580152673,-0.21613778310516696
97,6.396946564885496,6.293861586019811,1.984732824427481,2.0123651504636944,-0.1297709923664122,-0.21613778310516696
98,6.312977099236641,6.293861586019811,2.0381679389312977,2.0123651504636944,-0.48091603053435117,-0.21613778310516696
99,0.0,6.293861586019811,0.0,2.0123651504636944,0.0,-0.21613778310516696
100,6.1679389312977095,6.293861586019811,2.114503816793893,2.0123651504636944,-0.03816793893129771,-0.21613778310516696
101,6.3816793893129775,6.293861586019811,2.0381679389312977,2.0123651504636944,-0.21374045801526717,-0.21613778310516696
102,6.1603053435114505,6.293861586019811,2.030534351145038,2.0123651504636944,-0.22137404580152673,-0.21613778310516696
103,6.534351145038168,6.293861586019811,1.984732824427481,2.0123651504636944,0.030534351145038167,-0.21613778310516696
104,6.534351145038168,6.293861586019811,1.9923664122137406,2.0123651504636944,-0.05343511450381679,-0.21613778310516696
105,6.3816793893129775,6.293861586019811,2.122137404580153,2.0123651504636944,-0.07633587786259542,-0.21613778310516696
106,6.312977099236641,6.293861586019811,1.7557251908396947,2.0123651504636944,-0.12213740458015267,-0.21613778310516696
107,6.572519083969466,6.293861586019811,2.2748091603053435,2.0123651504636944,1.8244274809160306,-0.21613778310516696
108,6.3893129770992365,6.293861586019811,3.885496183206107,2.0123651504636944,-0.19083969465648856,-0.21613778310516696
109,6.145038167938932,6.293861586019811,2.053435114503817,2.0123651504636944,-0.3511450381679389,-0.21613778310516696
110,6.343511450381679,6.293861586019811,1.8854961832061068,2.0123651504636944,0.06870229007633588,-0.21613778310516696
111,6.282442748091603,6.293861586019811,3.8931297709923665,2.0123651504636944,-0.33587786259541985,-0.21613778310516696
112,6.1603053435114505,6.293861586019811,1.816793893129771,2.0123651504636944,-0.13740458015267176,-0.21613778310516696
113,6.3893129770992365,6.293861586019811,1.8778625954198473,2.0123651504636944,-0.3053435114503817,-0.21613778310516696
114,6.412213740458015,6.293861586019811,2.1297709923664123,2.0123651504636944,-0.2824427480916031,-0.21613778310516696
115,6.3816793893129775,6.293861586019811,2.0229007633587788,2.0123651504636944,1.9083969465648856,-0.21613778310516696
116,6.282442748091603,6.293861586019811,1.7099236641221374,2.0123651504636944,-0.2595419847328244,-0.21613778310516696
117,6.183206106870229,6.293861586019811,1.8702290076335877,2.0123651504636944,-0.1450381679389313,-0.21613778310516696
118,6.419847328244275,6.293861586019811,2.0076335877862594,2.0123651504636944,-0.2595419847328244,-0.21613778310516696
119,6.282442748091603,6.293861586019811,2.2290076335877864,2.0123651504636944,0.007633587786259542,-0.21613778310516696
